sample_id,exercise,label,frame_sequence,total_frames,knee_angle_right,knee_angle_left,hip_angle_right,hip_angle_left,elbow_angle_right,elbow_angle_left,shoulder_angle_right,shoulder_angle_left,torso_length,knee_angle_right_velocity,knee_angle_left_velocity,hip_angle_right_velocity,hip_angle_left_velocity,elbow_angle_right_velocity,elbow_angle_left_velocity,shoulder_angle_right_velocity,shoulder_angle_left_velocity,knee_angle_right_acceleration
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,12,28,157.19654777427724,170.153554987376,179.84025461669398,175.29146861903686,95.98630026938015,92.69561193851403,1.0023266428032362,0.8189910732388305,0.27482253085843267,-0.01587334618272962,0.1452052517811353,0.9160645540604548,2.7252142097761975,-2.358246268821958,0.36648884173663987,-0.9392106730728258,-7.374518498938704,0.40263425349567683
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,13,28,157.33928232837164,170.15044818536845,179.03755514909759,178.64321403363093,95.12134339117428,85.66378621578478,0.04421035357504803,7.501275076105336,0.273143444186011,0.14273455409440317,-0.0031068020075508684,-0.8026994675963977,3.3517454145940633,-0.8649568782058736,-7.031825722729252,-0.9581162892281883,6.682284002866505,0.15860790027713279
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,14,28,156.88647588103126,170.50159000405438,178.14474456410542,179.7753123959892,93.14761829753469,82.3707728105495,1.3823979580036307,10.853188440440812,0.27324075364082734,-0.4528064473403788,0.35114181868593164,-0.8928105849921621,1.1320983623582777,-1.9737250936395867,-3.2930134052352855,1.3381876044285828,3.351913364335476,-0.595541001434782
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,15,28,157.13161637471907,171.28166152416665,177.3730166540097,179.86860841005952,91.11475691089939,81.78555762662879,2.5951724780279553,12.062672575063779,0.27340965071967643,0.24514049368781343,0.7800715201122728,-0.7717279100957342,0.09329601407031873,-2.032861386635304,-0.5852151839207096,1.2127745200243245,1.2094841346229668,0.6979469410281922
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,16,28,157.68601932681946,172.13661330357127,177.0868356816383,178.9735874282768,90.15196835468205,79.86811140228494,3.2751062781155036,12.15651769516547,0.27236771521375314,0.5544029521003893,0.8549517794046153,-0.2861809723713975,-0.8950209817827215,-0.9627885562173333,-1.9174462243438484,0.6799338000875483,0.09384512010169033,0.3092624584125758
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,17,28,158.13138195725332,173.27666066186387,176.73721853716205,179.88698617904257,90.09699000101618,83.98765554534211,2.306048678884896,9.577386476056352,0.27160780747140756,0.4453626304338627,1.1400473582926054,-0.34961714447624104,0.913398750765765,-0.05497835366587367,4.119544143057169,-0.9690575992306076,-2.579131219109117,-0.10904032166652655
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,18,28,159.97628813236724,174.5420531320683,176.6792952188601,178.86646568049298,88.20037483652135,85.36453908114568,3.326209983697908,8.9221029509089,0.2699711214339433,1.8449061751139197,1.2653924702044321,-0.057923318301959625,-1.0205204985495868,-1.8966151644948326,1.3768835358035716,1.020161304813012,-0.6552835251474516,1.399543544680057
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,19,28,160.63795772352262,176.43520553348696,176.28505393922006,178.7795530056303,87.8762214208807,86.73525509616096,3.838887914418987,7.29633033118002,0.2685550875355843,0.6616695911553734,1.8931524014186607,-0.39424127964002764,-0.08691267486267407,-0.3241534156406516,1.370716015015276,0.5126779307210789,-1.625772619728881,-1.1832365839585464
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,20,28,162.89691282656523,176.80360638491388,176.61283902061612,178.70477485661965,92.05956910944965,86.27835782597961,0.25331131422849684,5.974965540987836,0.26564430354774365,2.2589551030426094,0.36840085142691237,0.32778508139605833,-0.07477814901065472,4.183347688568958,-0.45689727018134363,-3.58557660019049,-1.3213647901921837,1.597285511887236
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,21,28,163.10465849050163,176.40319659285862,175.75019403611472,176.86391241367969,94.46725458349457,86.99866254864283,2.4096956988897174,4.737241699057995,0.26638902471572784,0.20774566393640725,-0.40040979205525673,-0.8626449845014008,-1.8408624429399651,2.4076854740449107,0.7203047226632151,2.1563843846612203,-1.2377238419298413,-2.051209439106202
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,22,28,163.20419159347742,176.79080619551664,175.161206680075,176.11563756273318,98.66445934296489,87.46734926702968,6.5958684173732145,3.9937774194746236,0.26418229586706327,0.09953310297578355,0.38760960265801714,-0.5889873560397234,-0.7482748509465011,4.197204759470324,0.4686867183868486,4.186172718483498,-0.743464279583371,-0.1082125609606237
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,23,28,161.88284069825957,176.48314257589993,175.1605007358615,176.8461761817795,102.57127865491931,88.53071781539025,9.285730465924251,3.550871790243479,0.26435293456471287,-1.3213508952178472,-0.3076636196167044,-0.0007059442135073368,0.7305386190463139,3.906819311954422,1.0633685483605717,2.6898620485510367,-0.4429056292311446,-1.4208839981936308
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,24,28,160.82646377413283,175.70481111096095,175.05271247832454,177.29901935145887,105.7953673673485,89.33477792989673,12.087090148370836,1.0827445729172638,0.26548925748599017,-1.056376924126738,-0.7783314649389865,-0.10778825753695287,0.4528431696793689,3.224088712429193,0.8040601145064841,2.8013596824465843,-2.468127217326215,0.2649739710911092
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,25,28,160.6809677895396,174.2677674438979,175.50554732737822,177.81256346885178,108.20046650316817,94.43995345921088,13.949140060715262,2.6797528718615404,0.26671189653978433,-0.1454959845932251,-1.437043667063051,0.4528348490536871,0.513544117392911,2.4050991358196683,5.1051755293141525,1.8620499123444265,1.5970082989442766,0.9108809395335129
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,26,28,160.1552913450015,175.3100839321398,175.2986405044271,178.5464951717494,113.46401986190757,107.98514574523506,17.650408416315262,16.024829088066035,0.26797738784036107,-0.5256764445381066,1.0423164882419087,-0.20690682295111174,0.7339317028976211,5.263553358739401,13.545192286024175,3.7012683556,13.345076216204495,-0.3801804599448815
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,27,28,156.7153122324775,173.6236275911362,173.74380866631577,178.0499420141003,116.8919395090514,115.74066640064336,19.892311289751582,20.483384607478097,0.26984071455011177,-3.4399791125240142,-1.6864563410036055,-1.5548318381113404,-0.4965531576490889,3.427919647143824,7.755520655408304,2.24190287343632,4.458555519412062,-2.9143026679859076
pushup_incomplete_range_6.mp4_002,pushup,incomplete_range,28,28,154.46123185190524,172.88384640252087,173.66738664788966,178.6940959177306,119.15382459842955,121.01191148944152,21.298216712231557,21.852425332229235,0.273428429305787,-2.2540803805722476,-0.7397811886153249,-0.07642201842611485,0.644153903630297,2.261885089378154,5.271245088798153,1.4059054224799752,1.3690407247511374,1.1858987319517666
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,1,21,145.0942984656662,163.6406532792629,167.08453011543367,151.75940735141478,118.25315197000074,117.78004051186466,8.861566596333065,0.7697108634500173,0.29489285590644815,0.1511233228316371,0.2162281624341631,3.3785581325321914,2.4272808896562594,-2.642992979652817,-2.1455011903361907,-0.04938045884899722,-0.18146619627626326,0.9141887126409358
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,2,21,146.00997729194648,163.3140263036603,169.48560553323918,153.72980602410112,115.99124360136474,111.7635761175667,7.796818894575623,5.6552707152922705,0.29060035218072405,0.9156788262802706,-0.32662697560257925,2.401075417805515,1.9703986726863434,-2.261908368636,-6.016464394297955,-1.0647477017574412,4.885559851842253,0.7645555034486335
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,3,21,146.21303432949057,162.74263525840252,171.7352451590666,157.93000511750833,114.33148130905899,109.84624864264447,7.391138595038192,2.219132576843155,0.28675067403867266,0.20305703754408455,-0.5713910452577977,2.2496396258274274,4.200199093407207,-1.6597622923057571,-1.9173274749222315,-0.40568029953743157,-3.4361381384491154,-0.7126217887361861
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,4,21,145.12504798007993,160.90752161409193,172.8456469331785,163.5603250785656,116.73520422197323,107.48284579799162,9.175993201089504,4.40128830064674,0.28342805556272804,-1.0879863494106417,-1.8351136443105815,1.1104017741118923,5.630319961057268,2.4037229129142474,-2.363402844652853,1.7848546060513124,2.1821557238035845,-1.2910433869547262
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,5,21,144.932125037546,160.21331940145973,174.73165441066226,166.0687927847788,114.4607462870226,103.98196754720253,7.9030963735124224,2.9426547717088303,0.28003661425421483,-0.19292294253392583,-0.6942022126322058,1.8860074774837585,2.508467706213196,-2.2744579349506324,-3.5008782507890857,-1.2728968275770818,-1.4586335289379093,0.8950634068767158
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,6,21,144.1062781876682,158.79768049328453,177.20501492987765,168.41025896198866,110.87626249478359,98.65319194710663,6.196163654931684,7.934247533232123,0.2801130884801846,-0.8258468498777916,-1.4156389081751968,2.4733605192153902,2.341466177209867,-3.5844837922390127,-5.328775600095895,-1.7069327185807381,4.991592761523293,-0.6329239073438657
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,7,21,143.6218825001152,158.69137003573684,179.1972723588868,169.78336601274384,106.20169437454443,89.44076338380579,2.3640224830890952,16.119640889876905,0.27948091877120096,-0.4843956875530182,-0.10631045754769275,1.9922574290091575,1.3731070507551806,-4.674568120239158,-9.212428563300847,-3.832141171842589,8.18539335664478,0.34145116232477335
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,8,21,143.77833250089827,158.8966129440839,179.91176044717847,172.38124487502472,103.82220482857429,84.40022860318092,0.5935064821326638,19.711799091698676,0.27959602274761053,0.15645000078308158,0.20524290834705994,0.7144880882916596,2.5978788622808793,-2.379489545970145,-5.040534780624867,-1.7705160009564316,3.5921582018217713,0.6408456883360998
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,9,21,143.66202932059463,157.38234591370903,178.63684014875363,176.0122072491048,98.76096601061342,84.95037575038663,3.9424887659382404,16.08867969209294,0.2759141162043643,-0.11630318030364606,-1.5142670303748673,-1.2749202984248313,3.6309623740800703,-5.06123881796087,0.5501471472057062,3.3489822838055767,-3.623119399605738,-0.27275318108672764
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,10,21,144.5664105475929,156.8027241399634,177.22102450018292,177.90613365179527,91.54194728278175,84.68452463633822,8.911424361829209,15.795649402960404,0.2732466867454548,0.9043812269982823,-0.5796217737456288,-1.4158156485707138,1.8939264026904823,-7.219018727831667,-0.26585111404840234,4.968935595890969,-0.2930302891325347,1.0206844073019283
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,11,21,146.26874255515483,157.19755911881808,177.8173683076715,174.873612552905,88.72450821138615,85.88547082637722,11.004778877978934,16.43559852515221,0.2736120323903005,1.702332007561921,0.394834978854675,0.5963438074885801,-3.032521098890271,-2.8174390713955972,1.2009461900389908,2.0933545161497253,0.6399491221918048,0.7979507805636388
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,12,21,147.00602550637672,157.44964777580518,178.2802972192802,174.50078480109022,88.32304050451012,82.34154887389788,11.6144139670073,19.138125802949975,0.2737475323783608,0.7372829512218857,0.25208865698709815,0.4629289116086852,-0.372827751814782,-0.4014677068760335,-3.5439219524793373,0.6096350890283659,2.702527277797767,-0.9650490563400353
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,13,21,147.49584965931703,157.89143580831157,179.51592407496003,173.88312840968263,90.65344449618178,82.13877646392915,10.401902433586923,19.52849095444818,0.2739948878987823,0.4898241529403151,0.44178803250639476,1.2356268556798398,-0.6176563914075928,2.330403991671659,-0.20277240996873047,-1.2125115334203773,0.39036515149820517,-0.24745879828157058
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,14,21,147.34801740005736,158.49553844437241,179.63047015598613,173.2298642060069,90.94593102337775,80.34203979789349,10.28656627615822,20.595494900360187,0.2742637567510002,-0.14783225925967258,0.6041026360608441,0.11454608102610564,-0.6532642036757181,0.292486527195976,-1.796736666035656,-0.11533615742870218,1.0670039459120062,-0.6376564121999877
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,15,21,147.5114576910878,158.41833944195125,179.48022859039395,172.15265994568676,93.08132069653368,78.85600843105847,8.937233990730816,22.70189802847795,0.27532037882002053,0.16344029103044022,-0.0771990024211675,-0.15024156559218227,-1.0772042603201442,2.1353896731559274,-1.4860313668350216,-1.3493322854274048,2.106403128117762,0.3112725502901128
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,16,21,147.4893707428366,158.95792430088522,179.09840658332953,171.0076706976817,95.06785354448554,81.75072927748926,7.727923614085947,19.66490336616401,0.2746823769837711,-0.022086948251200056,0.5395848589339778,-0.3818220070644145,-1.1449892480050607,1.9865328479518638,2.8947208464307863,-1.2093103766448685,-3.0369946623139406,-0.18552723928164028
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,17,21,147.21247997778713,158.8102277099945,178.5109934963595,171.1338645810138,99.30531493089535,84.32706401135573,3.973895290273704,17.147955192813747,0.27385775072346186,-0.2768907650494725,-0.14769659089071752,-0.5874130869700309,0.12619388333209258,4.237461386409805,2.5763347338664744,-3.754028323812243,-2.5169481733502614,-0.25480381679827246
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,18,21,146.37222761806876,157.51926102052101,177.84927769283993,171.20554432631798,103.9589713512155,92.0055974045276,0.8614837720952836,11.434558078508326,0.27508705894005137,-0.8402523597183631,-1.2909666894734926,-0.66171580351957,0.07167974530418064,4.6536564203201465,7.678533393171875,-3.1124115181784204,-5.713397114305421,-0.5633615946688906
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,19,21,144.51725203771085,155.35864156889664,178.16519924880316,172.20574667552177,110.37127076223061,117.38128348226643,4.071031311409831,14.556265712975787,0.27916847946256396,-1.854975580357916,-2.1606194516243704,0.3159215559632287,1.0002023492037893,6.412299411015113,25.37568607773882,3.2095475393145474,3.1217076344674606,-1.014723220639553
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,20,21,142.89412063842758,154.31928190468017,177.04076666667376,171.76127814323996,119.03427361826853,124.25493191999041,9.960601949600711,20.219156471766876,0.28349729230085696,-1.6231313992832668,-1.0393596642164766,-1.1244325821294012,-0.44446853228180316,8.66300285603792,6.873648437723986,5.889570638190881,5.6628907587910895,0.2318441810746492
pushup_incomplete_range_6.mp4_003,pushup,incomplete_range,21,21,141.43612633422975,152.46284481431127,176.63999748538407,170.8310137014898,123.71640403918687,126.19040754209956,13.012892747928241,20.849452618360747,0.2895300985970651,-1.4579943041978254,-1.8564370903688996,-0.4007691812896894,-0.930264441750154,4.682130420918341,1.935475622109152,3.0522907983275296,0.6302961465938708,0.1651370950854414
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,1,20,152.48110854791898,154.40821063418306,152.56793222021176,154.1449551590246,119.08535316181755,117.1668520722649,5.6502891105704265,1.4606490557369978,0.29790787502059773,-0.8749814349180838,2.6905434140200555,3.1290398805498967,3.8116476523825042,-4.084502146868829,-3.930802710548676,-1.8067039387502408,1.05755136574314,0.40517016613350165
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,2,20,153.06607002298526,157.59152059472365,155.16803984835525,154.171151179285,114.00247113883601,109.2498656848279,2.965427673465219,7.588932778366053,0.29243190366634525,0.5849614750662795,3.1833099605405835,2.6001076281434905,0.026196020260414343,-5.082882022981536,-7.916986387437007,-2.6848614371052073,6.128283722629055,1.4599429099843633
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,3,20,153.0881641555706,158.79098375068102,156.75897424782374,155.85116732799025,112.90270537801443,101.08886546821473,2.1092649058941375,12.875648556129207,0.286586299409445,0.022094132585351645,1.1994631559573747,1.5909343994684946,1.6800161487052492,-1.0997657608215832,-8.16100021661316,-0.8561627675710817,5.2867157777631535,-0.5628673424809278
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,4,20,152.26728659625692,160.94044557893952,159.00133588386166,155.54181166631236,109.23588545693804,95.99213831335906,0.19448896949532496,16.87944985515696,0.2848595287084286,-0.8208775593136863,2.149461828258495,2.242361636037913,-0.3093556616778983,-3.666819921076396,-5.096727154855671,-1.9147759363988126,4.003801299027753,-0.842971691899038
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,5,20,154.1290978859435,161.33414084887937,160.01408743349916,155.91876430195958,108.18045774770512,92.20893718145558,0.5752767678901829,19.869045096712235,0.28550080907443665,1.8618112896865853,0.3936952699398546,1.0127515496374997,0.37695263564722836,-1.0554277092329158,-3.783201131903482,0.38078779839485793,2.989595241555275,2.6826888490002716
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,6,20,155.05851943955918,161.9188303157555,160.79826764464224,157.3299656774565,107.78396082523574,86.75316687426196,0.9560156812370635,22.634294522838186,0.287959886090477,0.9294215536156685,0.5846894668761422,0.7841802111430809,1.4112013754969155,-0.39649692246938173,-5.455770307193617,0.3807389133468806,2.7652494261259513,-0.9323897360709168
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,7,20,156.17765294310686,164.54971933797256,162.05593675142924,159.20155545047456,105.00107968037268,81.26387241712916,2.8300281002642707,26.010776457611623,0.28685715893489544,1.1191335035476868,2.6308890222170476,1.2576691067870058,1.8715897730180586,-2.7828811448630546,-5.4892944571328,1.8740124190272072,3.3764819347734374,0.18971194993201834
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,8,20,157.39220842930345,164.19325772869442,162.52663553838443,159.5849302101316,105.00405403227286,85.44821461698592,3.264045127802548,21.827517726407148,0.2866343557669781,1.2145554861965877,-0.3564616092781421,0.4706987869551824,0.3833747596570447,0.0029743519001783625,4.184342199856758,0.4340170275382773,-4.183258731204475,0.0954219826489009
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,9,20,160.1197577008686,165.48040059271227,163.75822088683455,159.29943443061762,102.88186408753266,84.022545999653,4.694549134060469,22.59797125876074,0.28645488068147174,2.7275492715651524,1.2871428640178522,1.2315853484501247,-0.28549577951397964,-2.1221899447401995,-1.4256686173329172,1.4305040062579208,0.7704535323535922,1.5129937853685647
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,10,20,159.66064028045307,165.16000283117293,164.6860147679768,160.0351395606944,101.9563058573157,83.00934025910087,5.638571411863497,23.622785784305158,0.28390074514288416,-0.45911742041553794,-0.32039776153933985,0.9277938811422359,0.7357051300767807,-0.9255582302169643,-1.013205740552138,0.944022277803028,1.0248145255444179,-3.1866666919806903
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,11,20,159.5764271940981,165.0417635802925,165.7019985522567,161.41657582047515,99.82929348525441,80.35034297857125,7.161100316183891,25.20073762623176,0.2808977589054221,-0.08421308635496416,-0.11823925088043552,1.0159837842799107,1.3814362597807417,-2.1270123720612872,-2.6589972805296185,1.522528904320394,1.5779518419266019,0.3749043340605738
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,12,20,156.09184623166104,163.3794531819045,166.22605289623561,162.20586260408038,98.24501252110535,80.20937211339867,8.21780183232539,25.375448513449083,0.27888932772309594,-3.4845809624370645,-1.6623103983880014,0.5240543439789178,0.7892867836052346,-1.584280964149059,-0.1409708651725765,1.0567015161414997,0.17471088721732286,-3.4003678760821003
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,13,20,156.7853254859428,161.2870289232749,166.43556642505843,163.39896378998893,98.3947358828717,82.05980077511502,8.255179670076458,24.129779473441868,0.27885706868356186,0.6934792542817547,-2.092424258629592,0.2095135288228107,1.1931011859085459,0.14972336176634826,1.8504286617163501,0.037377837751067844,-1.2456690400072148,4.178060216718819
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,14,20,157.95353843479418,160.76339082571084,166.05978210085846,163.33461127244107,99.7512973038273,83.39708393837184,8.0049603568854,23.083971603762972,0.2788751462026248,1.1682129488513908,-0.52363809756406,-0.37578432419996943,-0.06435251754786009,1.3565614209556003,1.3372831632568136,-0.2502193131910584,-1.045807869678896,0.4747336945696361
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,15,20,158.37963071220977,160.01652082326385,165.60295468911679,162.57760190369805,100.61689248795042,86.1013579079497,7.727823311536081,21.1271305605375,0.27837991806701134,0.4260922774155915,-0.7468700024469968,-0.45682741174167063,-0.7570093687430131,0.8655951841231229,2.7042739695778693,-0.2771370453493187,-1.9568410432254737,-0.7421206714357993
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,16,20,155.03137401171193,159.0336110914205,165.33837807803857,162.52418592515164,101.5437740091167,89.09140561947812,6.909366943617694,18.667610634154553,0.27746265438409456,-3.348256700497842,-0.9829097318433355,-0.26457661107821195,-0.053415978546411225,0.9268815211662798,2.990047711528419,-0.8184563679183876,-2.4595199263829457,-3.7743489779134336
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,17,20,153.1487562091038,158.94727555240277,164.57137571551877,160.9239533545527,104.13463063949523,92.22466333734316,5.481850730981929,16.900321132223002,0.2782177386431552,-1.882617802608138,-0.08633553901773894,-0.7670023625198041,-1.6002325705989335,2.590856630378525,3.1332577178650354,-1.4275162126357648,-1.7672895019315504,1.4656388978897041
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,18,20,152.41141674464382,158.53925010833055,163.84322203198434,157.93714188420196,107.46498338902323,98.05335758118812,3.114055215643197,13.94764378524638,0.27808294217409496,-0.7373394644599784,-0.40802544407222285,-0.7281536835344298,-2.9868114703507445,3.3303527495280036,5.828694243844964,-2.367795515338732,-2.952677346976623,1.1452783381481595
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,19,20,152.54099375925927,158.24554681382986,161.86257340803675,155.60726243579944,112.44186929838597,101.18179677514841,0.17214831811213516,12.876067552990158,0.28253767680503405,0.12957701461544957,-0.29370329450068766,-1.9806486239475873,-2.3298794484025223,4.976885909362736,3.12843919396029,-2.941906897531062,-1.0715762322562217,0.866916479075428
pushup_incomplete_range_6.mp4_004,pushup,incomplete_range,20,20,151.9893638825599,162.46832423799472,160.32478534380698,150.10415997798097,119.92446022466574,104.37043537762132,4.780224170798365,12.56457618621891,0.29257021541025613,-0.5516298766993657,4.22277742416486,-1.5377880642297725,-5.503102457818471,7.482590926279769,3.1886386024729063,4.60807585268623,-0.3114913667712482,-0.6812068913148153
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,1,16,153.09218887448878,168.05464690160713,158.23464956852555,148.67900277771457,118.72788120661414,120.34473809105725,7.977623988038578,3.4004573885704144,0.298394055310248,-0.8279217092801616,0.21199810431124888,4.216554724569761,3.80535257188464,-0.9773970401945036,2.7000970989544015,2.6341338126765494,-1.4756636878321157,-0.02495235153332942
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,2,16,153.578726369627,168.34895229554505,159.93978901076767,151.54151079979346,114.64602913684872,107.82473341951042,5.796049257931358,7.56969568866118,0.29481172740402684,0.486537495138208,0.2943053939379183,1.705139442242114,2.8625080220788846,-4.081852069765418,-12.520004671546829,-2.1815747301072204,4.169238300090766,1.3144592044183696
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,3,16,153.61046746392037,168.5527556746671,162.03872799293404,154.1657712244612,110.68441815446884,97.39972216271994,4.086541985498893,15.501174532636552,0.28995848707684413,0.031741094293380456,0.20380337912206414,2.0989389821663735,2.624260424667739,-3.961610982379881,-10.425011256790484,-1.7095072724324654,7.9314788439753725,-0.45479640084482753
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,4,16,153.56754172968766,168.59506785937813,163.17529070308535,157.04492586225447,108.27564193191026,87.03041569337256,2.779305899212487,22.225797796675195,0.2878559611991338,-0.04292573423271051,0.04231218471102238,1.1365627101513098,2.8791546377932775,-2.4087762225585863,-10.369306469347379,-1.3072360862864056,6.724623264038643,-0.07466682852609097
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,5,16,154.76810380331142,168.73080482714877,164.99890671028845,158.01829499161877,105.20059277959582,83.65549828239708,0.030741234003768388,24.38659323208744,0.2884029074361086,1.2005620736237574,0.13573696777064015,1.8236160072030998,0.9733691293643005,-3.0750491523144348,-3.3749174109754847,-2.748564665208719,2.1607954354122434,1.243487807856468
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,6,16,156.18900028511032,169.02619479171636,166.4259463619732,161.33754303000282,102.43840688316574,78.0842534864573,3.16494667076903,28.35709730866476,0.28724693880618246,1.4208964817989056,0.29538996456759037,1.427039651684737,3.319248038384046,-2.7621858964300827,-5.571244795939776,3.134205436765262,3.9705040765773205,0.22033440817514816
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,7,16,156.405324463618,169.49585702893367,168.14219297038082,162.93664861499408,99.89243673490522,77.36018468902742,5.65712566682884,30.01018683384111,0.2846644377964791,0.21632417850767638,0.4696622372173067,1.71624660840763,1.599105584991264,-2.5459701482605226,-0.7240687974298794,2.4921789960598097,1.6530895251763518,-1.2045723032912292
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,8,16,155.98726886828,169.59550307811858,169.3816961759672,164.1759210437137,98.73408020526725,79.81068046806318,6.744210927028776,26.768705164146787,0.28225387498500243,-0.4180555953379894,0.09964604918491204,1.2395032055863737,1.2392724287196302,-1.1583565296379703,2.450495779035762,1.0870852601999363,-3.2414816696943234,-0.6343797738456658
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,9,16,154.62344547324585,170.13779825494794,169.90625965076546,163.95051112248305,100.14594495578159,84.27794346918229,6.484677448966557,22.968340198270976,0.28085320206415676,-1.36382339503416,0.5422951768293558,0.5245634747982706,-0.22540992123066417,1.41186475051434,4.4672630011191075,-0.2595334780622194,-3.8003649658758114,-0.9457677996961706
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,10,16,154.0710395518657,169.59685010758622,169.52141230150804,164.1102709910029,101.33667737240792,95.68086898231087,5.669447194178555,10.706980527444244,0.2795401457253689,-0.5524059213801422,-0.5409481473617177,-0.38484734925742714,0.15975986851984203,1.1907324166263322,11.40292551312858,-0.8152302547880019,-12.261359670826732,0.8114174736540178
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,11,16,153.8100931854184,169.7595361586337,169.0617453335365,162.38407797227708,102.32163772074797,94.92310799571375,5.183677033388184,12.032804641323716,0.27988037315701275,-0.26094636644731395,0.1626860510474728,-0.45966696797154327,-1.7261930187258088,0.9849603483400529,-0.7577609865971198,-0.48577016079037083,1.325824113879472,0.29145955493282827
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,12,16,153.6432543437926,169.86767686379955,168.79772941555504,161.57963090531976,102.28054066129259,99.80304691590615,5.231412822314436,8.09853987434849,0.2800305212196803,-0.16683884162580398,0.10814070516585161,-0.2640159179814532,-0.8044470669573229,-0.04109705945538167,4.8799389201924015,0.04773578892625174,-3.934264766975227,0.09410752482150997
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,13,16,153.43535888748696,169.86775891963262,167.984922811172,161.0076227567003,102.31463235966879,99.22348378444258,6.824062118888615,9.263421823747537,0.2817923603813832,-0.20789545630563566,8.205583307585584e-05,-0.8128066043830415,-0.5720081486194601,0.03409169837620141,-0.5795631314635727,1.5926492965741792,1.1648819493990477,-0.04105661467983168
pushup_incomplete_range_6.mp4_005,pushup,incomplete_range,14,16,153.05872458542282,169.80844600350412,165.61640938939172,159.93447186119488,105.03186918708823,100.75575822223364,6.463965175789696,8.579480819552181,0.28565279976333496,-0.37663430206413295,-0.05931291612850487,-2.3685134217802783,-1.073150895505421,2.717236827419441,1.5322744377910595,-0.3600969430989194,-0.683941004195356,-0.1687388457584973
